h3_index,gpu_count,annual_pue,ac_coupled_base_lcoe,ac_coupled_total_lcoe,dc_coupled_base_lcoe,dc_coupled_total_lcoe,grid_base_lcoe,grid_total_lcoe,natural_gas_base_lcoe,natural_gas_total_lcoe,ng_config,ng_construction_years,latitude,longitude
8426533ffffffff,50000,1.1195440938254704,0.3662142666431826,0.8075142666431826,0.3472560220060319,0.783646563642013,0.071,1.0483422231280544,0.1861813340837793,1.1530401349805537,2x Siemens SGT-800,4.05,37.02605347484547,-93.31775586055396
8426533ffffffff,750000,1.1195440938254704,0.3662142666431826,0.8075142666431826,0.3472560220060319,0.783646563642013,0.071,1.0483422231280546,0.1414429409131465,1.122544787777105,3x GE 7HA.02,4.05,37.02605347484547,-93.31775586055396
8426535ffffffff,24000,1.1194410466873257,0.4353612880677162,0.8766612880677163,0.363596493907316,0.804896493907316,0.071,1.0484321237234329,0.2123096286328084,1.179257431119007,2x GE LM2500+G4,4.05,37.40108245449855,-94.10894546523988
8426535ffffffff,50000,1.1194410466873257,0.4353612880677162,0.8766612880677163,0.363596493907316,0.804896493907316,0.071,1.0484321237234329,0.1856158988488611,1.1525637013350598,2x Siemens SGT-800,4.05,37.40108245449855,-94.10894546523988
8426535ffffffff,750000,1.1194410466873257,0.4353612880677162,0.8766612880677163,0.363596493907316,0.804896493907316,0.071,1.048432123723433,0.1414118770915244,1.1226040366502403,3x GE 7HA.02,4.05,37.40108245449855,-94.10894546523988
8426537ffffffff,24000,1.115051177357577,0.4089943524924966,0.8502943524924966,0.3401534746685745,0.7793095884344287,0.071,1.052277374146718,0.212705885677908,1.1834604860831592,2x GE LM2500+G4,4.05,37.03596075824825,-93.83620360206932
8426537ffffffff,50000,1.115051177357577,0.4089943524924966,0.8502943524924966,0.3401534746685745,0.7793095884344287,0.071,1.0522773741467186,0.1859725654043831,1.1567271658096343,2x Siemens SGT-800,4.05,37.03596075824825,-93.83620360206932
8426537ffffffff,750000,1.115051177357577,0.4089943524924966,0.8502943524924966,0.3401534746685745,0.7793095884344285,0.071,1.0522773741467184,0.1416445304652376,1.1266995668634217,3x GE 7HA.02,4.05,37.03596075824825,-93.83620360206932
8426539ffffffff,24000,1.1193277712892733,,,0.5035309248832927,0.9448309248832928,0.071,1.0485309667771032,0.2031999055217842,1.1702455626311163,1x Siemens SGT-A45,4.05,37.74546792342405,-93.33796453430156
8426539ffffffff,50000,1.1193277712892733,,,0.5035309248832927,0.9448309248832928,0.071,1.0485309667771032,0.1856250685106344,1.1526707256199666,2x Siemens SGT-800,4.05,37.74546792342405,-93.33796453430156
8426539ffffffff,750000,1.1193277712892733,,,0.5035309248832927,0.9448309248832928,0.071,1.0485309667771032,0.1414198373250323,1.1227112930285332,3x GE 7HA.02,4.05,37.74546792342405,-93.33796453430156
842653bffffffff,24000,1.1169100230056923,0.4515788811907666,0.8928788811907666,0.379467209099092,0.8207672090990921,0.071,1.0506454521230482,0.2034046869021813,1.1725436845039987,1x Siemens SGT-A45,4.05,37.38016620656739,-93.06841722238477
842653bffffffff,50000,1.1169100230056923,0.4515788811907666,0.8928788811907666,0.379467209099092,0.8207672090990921,0.071,1.050645452123048,0.185821211756283,1.1549602093581006,2x Siemens SGT-800,4.05,37.38016620656739,-93.06841722238477
842653bffffffff,750000,1.1169100230056923,0.4515788811907666,0.8928788811907666,0.379467209099092,0.8207672090990921,0.071,1.050645452123048,0.1415516972371718,1.1249673309709989,3x GE 7HA.02,4.05,37.38016620656739,-93.06841722238477
842653dffffffff,24000,1.1208623793252634,0.4652483750837299,0.90654837508373,0.3839758363165474,0.8252758363165474,0.071,1.0471935802011818,0.212181963197223,1.177903607596393,2x GE LM2500+G4,4.05,37.75647828221222,-93.86007669500772
842653dffffffff,50000,1.1208623793252634,0.4652483750837299,0.90654837508373,0.3839758363165474,0.8252758363165474,0.071,1.047193580201182,0.1860740905386514,1.1517957349378212,2x Siemens SGT-800,4.05,37.75647828221222,-93.86007669500772
842653dffffffff,750000,1.1208623793252634,0.4652483750837299,0.90654837508373,0.3839758363165474,0.8252758363165474,0.071,1.0471935802011818,0.1413503793881135,1.1212983180092784,3x GE 7HA.02,4.05,37.75647828221222,-93.86007669500772
8426541ffffffff,24000,1.1180844804106822,0.4176118025362994,0.8589118025362994,0.3580227340807313,0.7993227340807314,0.071,1.0496171670622854,0.2033051067969263,1.1714261021885888,1x Siemens SGT-A45,4.05,39.51883854743616,-93.12474807205233
8426541ffffffff,50000,1.1180844804106822,0.4176118025362994,0.8589118025362994,0.3580227340807313,0.7993227340807314,0.071,1.0496171670622858,0.1857258316249989,1.1538468270166615,2x Siemens SGT-800,4.05,39.51883854743616,-93.12474807205233
8426541ffffffff,750000,1.1180844804106822,0.4176118025362994,0.8589118025362994,0.3580227340807313,0.7993227340807314,0.071,1.0496171670622854,0.1415073040679922,1.1238899391389658,3x GE 7HA.02,4.05,39.51883854743616,-93.12474807205233
8426543ffffffff,24000,1.1253559842884786,0.5231837710128071,0.9644837710128072,0.4120813907718924,0.8533813907718923,0.071,1.0432984521778172,0.2117803622235676,1.1736458298796069,2x GE LM2500+G4,4.05,39.15693826156767,-92.8516603661055
8426543ffffffff,50000,1.1253559842884786,0.5231837710128071,0.9644837710128072,0.4120813907718924,0.8533813907718923,0.071,1.043298452177817,0.1857103358435816,1.1475758034996206,2x Siemens SGT-800,4.05,39.15693826156767,-92.8516603661055
8426543ffffffff,750000,1.1253559842884786,0.5231837710128071,0.9644837710128072,0.4120813907718924,0.8533813907718923,0.071,1.043298452177817,0.14111256717867,1.1171475227241154,3x GE 7HA.02,4.05,39.15693826156767,-92.8516603661055
8426545ffffffff,24000,1.117019532127182,0.6302949979170424,1.0715949979170425,0.5413892248043587,0.9826892248043588,0.071,1.050549481038474,0.203395394675842,1.1724393809039313,1x Siemens SGT-A45,4.05,39.53369867080896,-93.65524596674211
8426545ffffffff,50000,1.117019532127182,0.6302949979170424,1.0715949979170425,0.5413892248043587,0.9826892248043588,0.071,1.050549481038474,0.1858123106336963,1.1548562968617857,2x Siemens SGT-800,4.05,39.53369867080896,-93.65524596674211
8426545ffffffff,750000,1.117019532127182,0.6302949979170424,1.0715949979170425,0.5413892248043587,0.9826892248043588,0.071,1.0505494810384743,0.1415439749759977,1.1248631976990842,3x GE 7HA.02,4.05,39.53369867080896,-93.65524596674211
8426547ffffffff,24000,1.1197104913379434,0.5478024194392971,0.9891024194392972,0.448790614913301,0.890090614913301,0.071,1.048197089202428,0.2031675658872137,1.169882684197617,1x Siemens SGT-A45,4.05,39.17243142668875,-93.37924076755117
8426547ffffffff,50000,1.1197104913379434,0.5478024194392971,0.9891024194392972,0.448790614913301,0.890090614913301,0.071,1.048197089202427,0.186167784523988,1.1528829028343908,2x Siemens SGT-800,4.05,39.17243142668875,-93.37924076755117
8426547ffffffff,750000,1.1197104913379434,0.5478024194392971,0.9891024194392972,0.448790614913301,0.890090614913301,0.071,1.0481970892024275,0.1414312465818235,1.1223872942342326,3x GE 7HA.02,4.05,39.17243142668875,-93.37924076755117
8426549ffffffff,24000,1.1174004726183189,0.4885723842851393,0.9298723842851392,0.4152645042350792,0.8565645042350792,0.071,1.0502157807494632,0.2033630788894013,1.17207670183137,1x Siemens SGT-A45,4.05,39.86303250572481,-92.86894177689987
8426549ffffffff,50000,1.1174004726183189,0.4885723842851393,0.9298723842851392,0.4152645042350792,0.8565645042350792,0.071,1.0502157807494632,0.1857813575123217,1.15449498045429,2x Siemens SGT-800,4.05,39.86303250572481,-92.86894177689987
8426549ffffffff,750000,1.1174004726183189,0.4885723842851393,0.9298723842851392,0.4152645042350792,0.8565645042350792,0.071,1.050215780749463,0.141555500433418,1.1245394932037458,3x GE 7HA.02,4.05,39.86303250572481,-92.86894177689987
842654bffffffff,24000,1.114344868983277,,,0.4770340721791904,0.9183340721791904,0.071,1.0528988854057182,0.203622871797157,1.174992768348818,1x Siemens SGT-A45,4.05,39.50163197209693,-92.59631993768916
842654bffffffff,50000,1.114344868983277,,,0.4770340721791904,0.9183340721791904,0.071,1.0528988854057175,0.1860302015311557,1.1574000980828163,2x Siemens SGT-800,4.05,39.50163197209693,-92.59631993768916
842654bffffffff,750000,1.114344868983277,,,0.4770340721791904,0.9183340721791904,0.071,1.052898885405718,0.1416944979752825,1.127373894605851,3x GE 7HA.02,4.05,39.50163197209693,-92.59631993768916
842654dffffffff,24000,1.117760322197953,0.5197701281715255,0.9610701281715256,0.4236058820086045,0.8649058820086046,0.071,1.049900764814347,0.2033325717940149,1.1717343289602185,1x Siemens SGT-A45,4.05,39.87960749244951,-93.40032057062923
842654dffffffff,50000,1.117760322197953,0.5197701281715255,0.9610701281715256,0.4236058820086045,0.8649058820086046,0.071,1.049900764814347,0.1857521378408906,1.154153895007094,2x Siemens SGT-800,4.05,39.87960749244951,-93.40032057062923
842654dffffffff,750000,1.117760322197953,0.5197701281715255,0.9610701281715256,0.4236058820086045,0.8649058820086046,0.071,1.049900764814347,0.1415301380634068,1.1241976708829196,3x GE 7HA.02,4.05,39.87960749244951,-93.40032057062923
8426551ffffffff,24000,1.1194152078538413,0.5232224836080263,0.9645224836080264,0.4413857988078921,0.8826857988078921,0.071,1.048454668686937,0.2123119525883036,1.179282074588371,2x GE LM2500+G4,4.05,38.77558938897447,-92.05848555348238
8426551ffffffff,50000,1.1194152078538413,0.5232224836080263,0.9645224836080264,0.4413857988078921,0.8826857988078921,0.071,1.0484546686869367,0.1856179899791391,1.1525881119792063,2x Siemens SGT-800,4.05,38.77558938897447,-92.05848555348238
8426551ffffffff,750000,1.1194152078538413,0.5232224836080263,0.9645224836080264,0.4413857988078921,0.8826857988078921,0.071,1.0484546686869365,0.1414136927704598,1.1226285006375505,3x GE 7HA.02,4.05,38.77558938897447,-92.05848555348238
8426553ffffffff,24000,1.1223893363514124,0.576986651062844,1.018286651062844,0.4437392896112611,0.8850392896112611,0.071,1.0458664911888973,0.2120451528507724,1.1764529791277805,2x GE LM2500+G4,4.05,38.41104769699632,-91.79322945764496
8426553ffffffff,50000,1.1223893363514124,0.576986651062844,1.018286651062844,0.4437392896112611,0.8850392896112611,0.071,1.0458664911888975,0.1859501728374831,1.1503579991144917,2x Siemens SGT-800,4.05,38.41104769699632,-91.79322945764496
8426553ffffffff,750000,1.1223893363514124,0.576986651062844,1.018286651062844,0.4437392896112611,0.8850392896112611,0.071,1.0458664911888973,0.1412816212202153,1.119896387526146,3x GE 7HA.02,4.05,38.41104769699632,-91.79322945764496
8426555ffffffff,24000,1.1196323301282691,0.5166156510915306,0.9579156510915308,0.4325343548231137,0.8738343548231138,0.071,1.04826525698351,0.2031741699390057,1.1699567743526809,1x Siemens SGT-A45,4.05,38.793956787973045,-92.5810362372471
8426555ffffffff,50000,1.1196323301282691,0.5166156510915306,0.9579156510915308,0.4325343548231137,0.8738343548231138,0.071,1.0482652569835105,0.1861741483204362,1.1529567527341111,2x Siemens SGT-800,4.05,38.793956787973045,-92.5810362372471
8426555ffffffff,750000,1.1196323301282691,0.5166156510915306,0.9579156510915308,0.4325343548231137,0.8738343548231138,0.071,1.0482652569835105,0.1414367393145403,1.1224612672253864,3x GE 7HA.02,4.05,38.793956787973045,-92.5810362372471
8426557ffffffff,24000,1.118276481728938,0.4178338475482963,0.8591338475482964,0.379963950347601,0.8212639503476011,0.071,1.0494492675389595,0.2032888479987763,1.1712436228623464,1x Siemens SGT-A45,4.05,38.42994455984589,-92.3128544112668
8426557ffffffff,50000,1.118276481728938,0.4178338475482963,0.8591338475482964,0.379963950347601,0.8212639503476011,0.071,1.0494492675389595,0.185710256757663,1.1536650316212336,2x Siemens SGT-800,4.05,38.42994455984589,-92.3128544112668
8426557ffffffff,750000,1.118276481728938,0.4178338475482963,0.8591338475482964,0.379963950347601,0.8212639503476011,0.071,1.0494492675389595,0.1414937849717383,1.1237077508772173,3x GE 7HA.02,4.05,38.42994455984589,-92.3128544112668
8426559ffffffff,24000,1.1196187998719245,0.433367470586715,0.874667470586715,0.3701783881948707,0.8114783881948707,0.071,1.0482770582733136,0.2031753130974256,1.169969600788006,1x Siemens SGT-A45,4.05,39.11904870248371,-91.80286042492492
8426559ffffffff,50000,1.1196187998719245,0.433367470586715,0.874667470586715,0.3701783881948707,0.8114783881948707,0.071,1.0482770582733136,0.1861752506466031,1.1529695383371834,2x Siemens SGT-800,4.05,39.11904870248371,-91.80286042492492
8426559ffffffff,750000,1.1196187998719245,0.433367470586715,0.874667470586715,0.3701783881948707,0.8114783881948707,0.071,1.0482770582733134,0.1414376902070635,1.1224740735041756,3x GE 7HA.02,4.05,39.11904870248371,-91.80286042492492
842655bffffffff,24000,1.116719325201553,0.4558411256140096,0.8971411256140096,0.3585734585090658,0.7998734585090659,0.071,1.0508126198878305,0.2034208759772078,1.17272536966616,1x Siemens SGT-A45,4.05,38.7549761761474,-91.5381277734195
842655bffffffff,50000,1.116719325201553,0.4558411256140096,0.8971411256140096,0.3585734585090658,0.7998734585090659,0.071,1.0508126198878305,0.1858367164821892,1.1551412101711411,2x Siemens SGT-800,4.05,38.7549761761474,-91.5381277734195
842655bffffffff,750000,1.116719325201553,0.4558411256140096,0.8971411256140096,0.3585734585090658,0.7998734585090659,0.071,1.0508126198878305,0.1415651479434314,1.1251487157298683,3x GE 7HA.02,4.05,38.7549761761474,-91.5381277734195
842655dffffffff,24000,1.1190029399824195,0.4488980740150949,0.890198074015095,0.3822386897094078,0.8235386897094078,0.071,1.0488145225125394,0.2032273707848001,1.170553748072214,1x Siemens SGT-A45,4.05,39.13913425028905,-92.32617511584324
842655dffffffff,50000,1.1190029399824195,0.4488980740150949,0.890198074015095,0.3822386897094078,0.8235386897094078,0.071,1.0488145225125396,0.1856513732568424,1.1529777505442564,2x Siemens SGT-800,4.05,39.13913425028905,-92.32617511584324
842655dffffffff,750000,1.1190029399824195,0.4488980740150949,0.890198074015095,0.3822386897094078,0.8235386897094078,0.071,1.0488145225125394,0.141442672409166,1.1230189836519784,3x GE 7HA.02,4.05,39.13913425028905,-92.32617511584324
8426561ffffffff,24000,1.117478558984972,0.563841998123791,1.005141998123791,0.4506530375540426,0.8919530375540426,0.071,1.050147405924246,0.2033564573810369,1.1720023892460405,1x Siemens SGT-A45,4.05,39.19637288519145,-94.4403753263413
8426561ffffffff,50000,1.117478558984972,0.563841998123791,1.005141998123791,0.4506530375540426,0.8919530375540426,0.071,1.0501474059242462,0.1857750158071603,1.1544209476721636,2x Siemens SGT-800,4.05,39.19637288519145,-94.4403753263413
8426561ffffffff,750000,1.117478558984972,0.563841998123791,1.005141998123791,0.4506530375540426,0.8919530375540426,0.071,1.0501474059242464,0.1415499956254453,1.1244653001441225,3x GE 7HA.02,4.05,39.19637288519145,-94.4403753263413
8426563ffffffff,24000,1.117484850476691,0.5481653594154164,0.9894653594154164,0.484330712248197,0.925630712248197,0.071,1.0501418973164889,0.2033559240746089,1.1719964024179328,1x Siemens SGT-A45,4.05,38.83529447814443,-94.16109989880196
8426563ffffffff,50000,1.117484850476691,0.5481653594154164,0.9894653594154164,0.484330712248197,0.925630712248197,0.071,1.0501418973164884,0.1857745046165664,1.1544149829598904,2x Siemens SGT-800,4.05,38.83529447814443,-94.16109989880196
8426563ffffffff,750000,1.117484850476691,0.5481653594154164,0.9894653594154164,0.484330712248197,0.925630712248197,0.071,1.0501418973164889,0.1415495521150314,1.124459322774796,3x GE 7HA.02,4.05,38.83529447814443,-94.16109989880196
8426565ffffffff,24000,1.1188449629092496,0.3726929216207533,0.8139929216207533,0.3254526614816195,0.7667526614816196,0.0702,1.048144404500733,0.1725235192585169,1.1399864797142427,2x GE LM2500+G4,4.05,39.20476760378579,-94.97376876029796
8426565ffffffff,50000,1.1188449629092496,0.3726929216207533,0.8139929216207533,0.3254526614816195,0.7667526614816196,0.0702,1.048144404500733,0.1468540766928523,1.1143170371485784,2x Siemens SGT-800,4.05,39.20476760378579,-94.97376876029796
8426565ffffffff,750000,1.1188449629092496,0.3726929216207533,0.8139929216207533,0.3254526614816195,0.7667526614816196,0.0702,1.0481444045007335,0.1130964150701935,1.094811321523142,3x GE 7HA.02,4.05,39.20476760378579,-94.97376876029796
8426567ffffffff,24000,1.1194820798384095,0.4108752071884309,0.852175207188431,0.3458801351492694,0.7871801351492694,0.0702,1.0475882427065653,0.1724683116092528,1.1393806718887522,2x GE LM2500+G4,4.05,38.844393872396594,-94.6916664850364
8426567ffffffff,50000,1.1194820798384095,0.4108752071884309,0.852175207188431,0.3458801351492694,0.7871801351492694,0.0702,1.0475882427065648,0.1468043721567508,1.1137167324362502,2x Siemens SGT-800,4.05,38.844393872396594,-94.6916664850364
8426567ffffffff,750000,1.1194820798384095,0.4108752071884309,0.852175207188431,0.3458801351492694,0.7871801351492694,0.0702,1.0475882427065646,0.1130541576009403,1.094210352844683,3x GE 7HA.02,4.05,38.844393872396594,-94.6916664850364
8426569ffffffff,24000,1.1191458688444358,,,0.3527208735313231,0.790180240252308,0.071,1.0486897350149342,0.2032152845374734,1.1704181222022585,1x Siemens SGT-A45,4.05,39.54618419004391,-94.18773432793957
8426569ffffffff,50000,1.1191458688444358,,,0.3527208735313231,0.790180240252308,0.071,1.0486897350149345,0.1856397969907254,1.1528426346555107,2x Siemens SGT-800,4.05,39.54618419004391,-94.18773432793957
8426569ffffffff,750000,1.1191458688444358,,,0.3527208735313231,0.790180240252308,0.071,1.048689735014934,0.1414326232776803,1.122883575003871,3x GE 7HA.02,4.05,39.54618419004391,-94.18773432793957
842656bffffffff,24000,1.1175481708642994,0.4437654009942936,0.8850654009942936,0.3733113942184032,0.8146113942184032,0.071,1.0500864596767647,0.2033505555166035,1.1719361505966008,1x Siemens SGT-A45,4.05,39.18558540773856,-93.90883888878945
842656bffffffff,50000,1.1175481708642994,0.4437654009942936,0.8850654009942936,0.3733113942184032,0.8146113942184032,0.071,1.050086459676765,0.185769362811942,1.154354957891939,2x Siemens SGT-800,4.05,39.18558540773856,-93.90883888878945
842656bffffffff,750000,1.1175481708642994,0.4437654009942936,0.8850654009942936,0.3733113942184032,0.8146113942184032,0.071,1.050086459676765,0.1415450888010847,1.1243991676980385,3x GE 7HA.02,4.05,39.18558540773856,-93.90883888878945
842656dffffffff,24000,1.1191812822285794,0.4415463900149341,0.8828463900149341,0.3739244359731237,0.8112175610957683,0.071,1.0486588214308428,0.2032122894347793,1.170384522651314,1x Siemens SGT-A45,4.05,39.55626800584414,-94.72213189073386
842656dffffffff,50000,1.1191812822285794,0.4415463900149341,0.8828463900149341,0.3739244359731237,0.8112175610957683,0.071,1.048658821430843,0.1856369295762599,1.1528091627927943,2x Siemens SGT-800,4.05,39.55626800584414,-94.72213189073386
842656dffffffff,750000,1.1191812822285794,0.4415463900149341,0.8828463900149341,0.3739244359731237,0.8112175610957684,0.071,1.0486588214308423,0.1414301337657932,1.1228500302017248,3x GE 7HA.02,4.05,39.55626800584414,-94.72213189073386
8426581ffffffff,24000,1.1272607062939808,0.4465832006699362,0.8878832006699362,0.3791825662911382,0.8204825662911382,0.0584999999999999,1.029030517634229,0.2103021690892584,1.1705423815471454,2x GE LM2500+G4,4.05,35.894607190675195,-91.50779081228568
8426581ffffffff,50000,1.1272607062939808,0.4465832006699362,0.8878832006699362,0.3791825662911382,0.8204825662911382,0.0584999999999999,1.029030517634229,0.1842818547124651,1.1445220671703518,2x Siemens SGT-800,4.05,35.894607190675195,-91.50779081228568
8426581ffffffff,750000,1.1272607062939808,0.4465832006699362,0.8878832006699362,0.3791825662911382,0.8204825662911382,0.0584999999999999,1.029030517634229,0.1400868621832823,1.1144726204777395,3x GE 7HA.02,4.05,35.894607190675195,-91.50779081228568
8426583ffffffff,24000,1.1276692090538816,0.51743360603862,0.95873360603862,0.4359934722322332,0.8772934722322332,0.0584999999999999,1.0286791530639756,0.2102659734515758,1.1701583349849118,2x GE LM2500+G4,4.05,35.52482251112267,-91.25274586314806
8426583ffffffff,50000,1.1276692090538816,0.51743360603862,0.95873360603862,0.4359934722322332,0.8772934722322332,0.0584999999999999,1.0286791530639765,0.1842490693035569,1.1441414308368931,2x Siemens SGT-800,4.05,35.52482251112267,-91.25274586314806
8426583ffffffff,750000,1.1276692090538816,0.51743360603862,0.95873360603862,0.4359934722322332,0.8772934722322332,0.0584999999999999,1.0286791530639756,0.1400585277205575,1.1140913108089212,3x GE 7HA.02,4.05,35.52482251112267,-91.25274586314806
8426585ffffffff,24000,1.1286526114514228,0.4646442693552737,0.9059442693552736,0.3961017528789729,0.837401752878973,0.0584999999999999,1.027834344489507,0.2101789391876022,1.169234940232214,2x GE LM2500+G4,4.05,35.91020952992147,-92.0138522951162
8426585ffffffff,50000,1.1286526114514228,0.4646442693552737,0.9059442693552736,0.3961017528789729,0.837401752878973,0.0584999999999999,1.0278343444895068,0.184170238252128,1.1432262392967398,2x Siemens SGT-800,4.05,35.91020952992147,-92.0138522951162
8426585ffffffff,750000,1.1286526114514228,0.4646442693552737,0.9059442693552736,0.3961017528789729,0.837401752878973,0.0584999999999999,1.0278343444895064,0.140028388810046,1.113212490767959,3x GE 7HA.02,4.05,35.91020952992147,-92.0138522951162
8426587ffffffff,24000,1.1268629652641686,0.46379137854625,0.90509137854625,0.3863152742645445,0.8276152742645445,0.0584999999999999,1.0293728705117746,0.2103374351169977,1.1709165769236547,2x GE LM2500+G4,4.05,35.54079380697029,-91.75601689266377
8426587ffffffff,50000,1.1268629652641686,0.46379137854625,0.90509137854625,0.3863152742645445,0.8276152742645445,0.0584999999999999,1.0293728705117748,0.1843137978611869,1.1448929396678438,2x Siemens SGT-800,4.05,35.54079380697029,-91.75601689266377
8426587ffffffff,750000,1.1268629652641686,0.46379137854625,0.90509137854625,0.3863152742645445,0.8276152742645445,0.0584999999999999,1.0293728705117744,0.1401144681891296,1.1148441486878695,3x GE 7HA.02,4.05,35.54079380697029,-91.75601689266377
8426589ffffffff,24000,1.1274021543004822,0.5659869437069117,1.007286943706912,0.4635526655940713,0.9048526655940714,0.0584999999999999,1.0289088254558596,0.210289632382159,1.1704093695834603,2x GE LM2500+G4,4.05,36.24642047579918,-91.25839566615028
8426589ffffffff,50000,1.1274021543004822,0.5659869437069117,1.007286943706912,0.4635526655940713,0.9048526655940714,0.0584999999999999,1.0289088254558596,0.1842704998300378,1.1443902370313388,2x Siemens SGT-800,4.05,36.24642047579918,-91.25839566615028
8426589ffffffff,750000,1.1274021543004822,0.5659869437069117,1.007286943706912,0.4635526655940713,0.9048526655940714,0.0584999999999999,1.0289088254558596,0.1400770489397402,1.1143405572255842,3x GE 7HA.02,4.05,36.24642047579918,-91.25839566615028
842658bffffffff,24000,1.1300137228795883,,,0.35735099823692,0.7986509982369201,0.0584999999999999,1.0266674845353454,0.2100587134397117,1.1679595231297035,2x GE LM2500+G4,4.05,35.87695460706502,-91.00387625557131
842658bffffffff,50000,1.1300137228795883,,,0.35735099823692,0.7986509982369201,0.0584999999999999,1.0266674845353452,0.184061344204565,1.1419621538945566,2x Siemens SGT-800,4.05,35.87695460706502,-91.00387625557131
842658bffffffff,750000,1.1300137228795883,,,0.35735099823692,0.7986509982369201,0.0584999999999999,1.0266674845353452,0.139972168013915,1.111984061195895,3x GE 7HA.02,4.05,35.87695460706502,-91.00387625557131
842658dffffffff,24000,1.121107942172833,0.4569428594820849,0.898242859482085,0.3904215337699653,0.8317215337699653,0.0584999999999999,1.0343536532562632,0.2108503856805094,1.1763605024042096,2x GE LM2500+G4,4.05,36.26370625780545,-91.7651287302386
842658dffffffff,50000,1.121107942172833,0.4569428594820849,0.898242859482085,0.3904215337699653,0.8317215337699653,0.0584999999999999,1.034353653256263,0.1847784131809787,1.150288529904679,2x Siemens SGT-800,4.05,36.26370625780545,-91.7651287302386
842658dffffffff,750000,1.121107942172833,0.4569428594820849,0.898242859482085,0.3904215337699653,0.8317215337699653,0.0584999999999999,1.034353653256263,0.1404011578930697,1.1201344527701085,3x GE 7HA.02,4.05,36.26370625780545,-91.7651287302386
8426591ffffffff,24000,1.1292497975696274,0.4687350012014499,0.91003500120145,0.3979240232869862,0.8392240232869863,0.0584999999999999,1.0273220396540603,0.2010942263327688,1.1596430455902884,1x Siemens SGT-A45,4.05,35.136115669108904,-90.50166457377802
8426591ffffffff,50000,1.1292497975696274,0.4687350012014499,0.91003500120145,0.3979240232869862,0.8392240232869863,0.0584999999999999,1.0273220396540603,0.1841224297872873,1.1426712490448074,2x Siemens SGT-800,4.05,35.136115669108904,-90.50166457377802
8426591ffffffff,750000,1.1292497975696274,0.4687350012014499,0.91003500120145,0.3979240232869862,0.8392240232869863,0.0584999999999999,1.0273220396540603,0.139987046419262,1.1126564951645752,3x GE 7HA.02,4.05,35.136115669108904,-90.50166457377802
8426593ffffffff,24000,1.1326751723629884,0.4479696731678586,0.8892696731678587,0.3842150304356318,0.8255150304356318,0.0638,0.955629034491724,0.1713386520721185,1.1269886800046367,2x GE LM2500+G4,4.05,34.7648464729147,-90.25393048130351
8426593ffffffff,50000,1.1326751723629884,0.4479696731678586,0.8892696731678587,0.3842150304356318,0.8255150304356318,0.0638,0.9556290344917242,0.1463544483482608,1.102004476280779,2x Siemens SGT-800,4.05,34.7648464729147,-90.25393048130351
8426593ffffffff,750000,1.1326751723629884,0.4479696731678586,0.8892696731678587,0.3842150304356318,0.8255150304356318,0.0638,0.9556290344917238,0.1124542437623238,1.082182198341173,3x GE 7HA.02,4.05,34.7648464729147,-90.25393048130351
8426595ffffffff,24000,1.122358204060387,0.427812253002811,0.869112253002811,0.3582824961332086,0.7995824961332088,0.0584999999999999,1.0332672497934738,0.2107385231106148,1.175173100406154,2x GE LM2500+G4,4.05,35.15440441304361,-90.99997334526046
8426595ffffffff,50000,1.122358204060387,0.427812253002811,0.869112253002811,0.3582824961332086,0.7995824961332088,0.0584999999999999,1.0332672497934736,0.1846770896472249,1.149111666942764,2x Siemens SGT-800,4.05,35.15440441304361,-90.99997334526046
8426595ffffffff,750000,1.122358204060387,0.427812253002811,0.869112253002811,0.3582824961332086,0.7995824961332088,0.0584999999999999,1.0332672497934736,0.1403519618737043,1.118993873274308,3x GE 7HA.02,4.05,35.15440441304361,-90.99997334526046
8426597ffffffff,24000,1.1352084524513868,0.4876772303934594,0.9289772303934596,0.4221448148494186,0.8634448148494187,0.0584999999999999,1.0222398407501117,0.2107812635772338,1.1642987059198444,2x GE LM2500+G4,4.05,34.78340511356222,-90.7494527315444
8426597ffffffff,50000,1.1352084524513868,0.4876772303934594,0.9289772303934596,0.4221448148494186,0.8634448148494187,0.0584999999999999,1.022239840750112,0.18364803919773,1.1371654815403405,2x Siemens SGT-800,4.05,34.78340511356222,-90.7494527315444
8426597ffffffff,750000,1.1352084524513868,0.4876772303934594,0.9289772303934596,0.4221448148494186,0.8634448148494187,0.0584999999999999,1.0222398407501117,0.1396900377941044,1.1072539911155694,3x GE 7HA.02,4.05,34.78340511356222,-90.7494527315444
8426599ffffffff,24000,1.1286144159239406,0.4833724656395762,0.9246724656395762,0.4076194668778672,0.8489194668778672,0.0584999999999999,1.027867129527504,0.2101823158105272,1.169270774042756,2x GE LM2500+G4,4.05,35.48686152391444,-90.2527601235787
8426599ffffffff,50000,1.1286144159239406,0.4833724656395762,0.9246724656395762,0.4076194668778672,0.8489194668778672,0.0584999999999999,1.027867129527504,0.1841732974165487,1.1432617556487774,2x Siemens SGT-800,4.05,35.48686152391444,-90.2527601235787
8426599ffffffff,750000,1.1286144159239406,0.4833724656395762,0.9246724656395762,0.4076194668778672,0.8489194668778672,0.0584999999999999,1.027867129527504,0.1400310344053618,1.1132480716860802,3x GE 7HA.02,4.05,35.48686152391444,-90.2527601235787
