h3_index,latitude,longitude,annual_pue,ac_coupled_base_lcoe,ac_coupled_total_lcoe,dc_coupled_base_lcoe,dc_coupled_total_lcoe,grid_base_lcoe,grid_total_lcoe,natural_gas_base_lcoe,natural_gas_total_lcoe,ng_config,ng_construction_years,gas_price,state,facility_load_mw,gpu_count
8426713ffffffff,39.745474939215214,-90.24539137417408,1.1155769327663387,0.4667967305361608,0.9080967305361608,0.3898705524274051,0.8311705524274051,0.0788,0.9844395696515544,0.1490949188908313,0.8395967041975524,2× GE 6F.03 CC,3.0,6.79,Illinois,124.45655156174467,100000
8426715ffffffff,40.13606402885035,-91.02845769458052,1.1193609529055513,0.3938336196124866,0.8351336196124866,0.3341730458168924,0.7754730458168924,0.0788,0.9813807293066232,0.1487735928682344,0.8369411242821605,2× GE 6F.03 CC,3.0,6.79,Illinois,124.87870630852558,100000
8426717ffffffff,39.77350631520605,-90.76540948850644,1.1216176756694267,0.5255388217021195,0.9668388217021197,0.4268978571102227,0.8681978571102227,0.0788,0.9795663158375172,0.1488602052089717,0.8356431263700547,2× GE 6F.03 CC,3.0,6.79,Illinois,125.13047194187044,100000
8426719ffffffff,40.43298532138786,-90.2264239235161,1.1160040293320566,0.4553661698326218,0.8966661698326218,0.3730907689924861,0.8143907689924862,0.0788,0.9840932845233566,0.1490585463056248,0.8392960754507413,2× GE 6F.03 CC,3.0,6.79,Illinois,124.50419952235757,100000
842671bffffffff,40.07874208475828,-89.984753317252,1.1135069631869396,0.4899704505312288,0.9312704505312288,0.4107442853496511,0.852044285349651,0.0788,0.9861216415279332,0.1492715815085515,0.8410569849131916,2× GE 6F.03 CC,3.0,6.79,Illinois,124.22562058054297,100000
842671dffffffff,40.470536666377946,-90.76781883281274,1.1143862511133804,0.4218847647649005,0.8631847647649006,0.3674174627376009,0.8068303855262298,0.0788,0.9854063625245044,0.1491964614191892,0.8404360230635833,2× GE 6F.03 CC,3.0,6.79,Illinois,124.3237161398365,100000
8426721ffffffff,40.56470967100689,-92.88647113802053,1.1158270426918313,0.4652700229646317,0.9065700229646318,0.3945989740001455,0.8358989740001456,0.071,1.0515955635792142,0.1648824765900002,0.8552294875961639,2× GE 6F.03 CC,3.0,8.69,Missouri,124.48445445030744,100000
8426723ffffffff,40.204988096605405,-92.61182196238896,1.1161964494051768,0.4010352136180721,0.8423352136180722,0.3332591684837701,0.7745591684837702,0.071,1.05127127151001,0.1648504572703014,0.8549689970064305,2× GE 6F.03 CC,3.0,8.69,Missouri,124.52566638676504,100000
8426725ffffffff,40.58234327808512,-93.42170328643792,1.1133882305405411,0.3934699631173364,0.8347699631173364,0.3249023421505447,0.7662023421505447,0.0562999999999999,0.963491041452923,0.1460359816160002,0.8378951575911,2× GE 6F.03 CC,3.0,6.4,Iowa,124.21237446967912,100000
8426727ffffffff,40.22328608999391,-93.14406234351765,1.1179007491335855,0.4897358563841952,0.9310358563841952,0.4132799639637911,0.8545799639637912,0.071,1.049777888678365,0.1647029934125446,0.8537694103723419,2× GE 6F.03 CC,3.0,8.69,Missouri,124.71580232521563,100000
8426729ffffffff,40.90385443032008,-92.62754702075058,1.1147486089424194,0.3908142761309668,0.8321142761309668,0.3257509999759083,0.7646973439462355,0.0562999999999999,0.9623846489802677,0.1459202175867877,0.8369350863588212,2× GE 6F.03 CC,3.0,6.4,Iowa,124.36414168513868,100000
842672bffffffff,40.54468110272156,-92.35338892125476,1.1136324979066332,0.447930969287754,0.889230969287754,0.3744044186312261,0.8157044186312261,0.071,1.053526530050677,0.1650731112857319,0.8567805328724315,2× GE 6F.03 CC,3.0,8.69,Missouri,124.23962554770875,100000
842672dffffffff,40.92322013510563,-93.16365494764796,1.1134952937573548,0.5082031513837494,0.9495031513837494,0.4570231672008729,0.8983231672008729,0.0562999999999999,0.9634038691889169,0.1460268612190082,0.8378195145339965,2× GE 6F.03 CC,3.0,6.4,Iowa,124.22431870980488,100000
8426731ffffffff,39.8228533090604,-91.81262810584695,1.118521873889096,0.4324598179399574,0.8737598179399575,0.3390739879793253,0.7803739879793253,0.071,1.0492347632036845,0.1646493570206769,0.8533331295103427,2× GE 6F.03 CC,3.0,8.69,Missouri,124.78509655575228,100000
8426733ffffffff,39.46029705668725,-91.54597994773872,1.118338938536248,0.5682244958680993,1.0095244958680991,0.4917765098977534,0.9330765098977534,0.071,1.0493946633192506,0.1646651484760084,0.8534615742987381,2× GE 6F.03 CC,3.0,8.69,Missouri,124.76468783045016,100000
8426735ffffffff,39.84410445322736,-92.3396852629431,1.1157451791599509,0.6254046069722929,1.066704606972293,0.5315220967189827,0.970628109490448,0.071,1.0516674584056225,0.164889575428566,0.8552872380042812,2× GE 6F.03 CC,3.0,8.69,Missouri,124.47532155003202,100000
8426737ffffffff,39.48210810297905,-92.070038831938,1.1181676672734309,,,0.3389866756370049,0.7802866756370049,0.071,1.0495444155107283,0.1646799371402237,0.8535818668485756,2× GE 6F.03 CC,3.0,8.69,Missouri,124.74558038019214,100000
8426739ffffffff,40.16134581598073,-91.5539438708536,1.1208624139078966,0.408000832802129,0.8493008328021291,0.3437816784429587,0.7850816784429587,0.071,1.0471935501042295,0.1647251911529274,0.8519708817604552,2× GE 6F.03 CC,3.0,8.69,Missouri,125.04621305159972,100000
842673bffffffff,39.79930999175327,-91.28784525501187,1.117352446000858,0.3883860411231172,0.8296860411231173,0.3220066082803264,0.7633066082803265,0.0788,0.9830017406025606,0.148943887890982,0.8383484410193878,2× GE 6F.03 CC,3.0,6.79,Illinois,124.65463225697074,100000
842673dffffffff,40.184331076875935,-92.0817568524418,1.1177485378458545,0.5021597803603614,0.9434597803603614,0.4253638211176368,0.8666638211176368,0.071,1.0499110777420655,0.1647161460455958,0.8538763977840632,2× GE 6F.03 CC,3.0,8.69,Missouri,124.69882125342812,100000
8426741ffffffff,41.85819252986061,-91.22894167557172,1.1130561279171327,0.4424894671111039,0.883789467111104,0.3853283273536331,0.8253870836774102,0.0562999999999999,0.9637615504190444,0.1460642842919739,0.8381298903307581,2× GE 6F.03 CC,3.0,6.4,Iowa,124.17532427075513,100000
8426743ffffffff,41.50074779470093,-90.97279788082456,1.1131667338695177,0.4640713086864863,0.9053713086864864,0.3911242303326758,0.8324242303326759,0.0562999999999999,0.9636714401544888,0.1460548561139552,0.83805169745367,2× GE 6F.03 CC,3.0,6.4,Iowa,124.18766374731806,100000
8426745ffffffff,41.89022149565736,-91.78614088440902,1.1146882314613902,0.4535015369879778,0.8948015369879778,0.3807839280197075,0.8220839280197075,0.0562999999999999,0.9624336965715858,0.1459253494766828,0.8369776473126939,2× GE 6F.03 CC,3.0,6.4,Iowa,124.35740582241137,100000
8426747ffffffff,41.5342222260281,-91.5259928710856,1.1164952282965592,0.5611851340075464,1.0024851340075465,0.5037087209183715,0.9450087209183716,0.0562999999999999,0.9609680807184224,0.1457719832677025,0.8357058443352632,2× GE 6F.03 CC,3.0,6.4,Iowa,124.5589989068349,100000
8426749ffffffff,42.18299503952666,-90.92736908974352,1.111933228273338,0.4234187234593136,0.8647187234593137,0.3477884838939439,0.789088483893944,0.0562999999999999,0.9646773874923026,0.14616010048316,0.8389245976088759,2× GE 6F.03 CC,3.0,6.4,Iowa,124.05005077924427,100000
842674bffffffff,41.82342126471658,-90.67152190377776,1.111473836943597,,,0.3486215314016025,0.7899215314016026,0.0562999999999999,0.9650526005043129,0.1461993540267428,0.8392501826817794,2× GE 6F.03 CC,3.0,6.4,Iowa,123.99879993402004,100000
842674dffffffff,42.21631936516519,-91.48888132510808,1.1117488441266092,0.3760066973082392,0.8173066973082392,0.3144850506725999,0.7557850506725999,0.0562999999999999,0.9648279480559968,0.1461758515831079,0.8390552440751299,2× GE 6F.03 CC,3.0,6.4,Iowa,124.02948042287484,100000
8426751ffffffff,41.1065003090983,-90.17103057690947,1.1178873757713812,0.4410788910439494,0.8823788910439494,0.3629349827433382,0.8042349827433382,0.0788,0.9825694442392624,0.1488984756745698,0.8379731359824688,2× GE 6F.03 CC,3.0,6.79,Illinois,124.71431035949472,100000
8426753ffffffff,40.74924772514477,-89.92624264720746,1.1164557972182194,0.429837937004327,0.8711379370043271,0.3744128695591138,0.8157128695591138,0.0788,0.983727284502988,0.1490201020037261,0.8389783302125504,2× GE 6F.03 CC,3.0,6.79,Illinois,124.5545998771576,100000
8426755ffffffff,41.14403367682628,-90.72037741581973,1.114768271487546,0.4251600728178699,0.86646007281787,0.3606152599682841,0.8019152599682842,0.0788,0.9850959500038928,0.1491638596668047,0.8401665401559568,2× GE 6F.03 CC,3.0,6.79,Illinois,124.36633528782936,100000
8426757ffffffff,40.78809748495708,-90.4716092703952,1.1164443232882262,0.4654714060491418,0.906771406049142,0.3890935534412695,0.8278246647656112,0.0788,0.9837365764482382,0.1490210781984789,0.8389863972511934,2× GE 6F.03 CC,3.0,6.79,Illinois,124.55331981684274,100000
8426759ffffffff,41.4256994755512,-89.86600228241488,1.1128909848528232,0.4310141234485336,0.8723141234485337,0.3655860584845427,0.8068860584845428,0.0788,0.98662339793264,0.1493242748140526,0.8414925771963603,2× GE 6F.03 CC,3.0,6.79,Illinois,124.1569004976431,100000
842675bffffffff,41.06631016050715,-89.62166395872575,1.1124831547030771,0.4399905141975474,0.8812905141975474,0.3731257517018088,0.8144257517018088,0.0788,0.986955909157135,0.1493591930767742,0.8417812405168983,2× GE 6F.03 CC,3.0,6.79,Illinois,124.11140194656208,100000
842675dffffffff,41.464573719126605,-90.4194332901738,1.1125742747519438,0.4095199100194044,0.8508199100194045,0.3138263474683921,0.7551263474683922,0.0788,0.9868815962012996,0.1493513893273419,0.8417167272674975,2× GE 6F.03 CC,3.0,6.79,Illinois,124.12156752701374,100000
8426761ffffffff,41.59308223907191,-92.63146238050165,1.1141603423165725,,,0.3626917834400057,0.8039917834400057,0.0562999999999999,0.9628627532525618,0.1459702439342128,0.8373499623332015,2× GE 6F.03 CC,3.0,6.4,Iowa,124.29851318969264,100000
8426763ffffffff,41.24069754614532,-92.36729027677347,1.113772638669098,0.4980496024722588,0.9393496024722588,0.3962377955591277,0.8375377955591277,0.0562999999999999,0.9631781292924568,0.1460032422325075,0.8376236295340235,2× GE 6F.03 CC,3.0,6.4,Iowa,124.25526000152126,100000
8426765ffffffff,41.61847682477504,-93.18353193988942,1.1135038673713191,0.4046962677093153,0.8459962677093154,0.3446573177438667,0.7859573177438668,0.0562999999999999,0.9633968891658328,0.1460261305659798,0.8378134573048094,2× GE 6F.03 CC,3.0,6.4,Iowa,124.2252752036128,100000
8426767ffffffff,41.26180243018706,-92.9042538209875,1.1151242907424068,0.4834294121544695,0.9247294121544696,0.3988018685035256,0.8401018685035258,0.0562999999999999,0.9620795835544786,0.1458882958577415,0.8366703639349344,2× GE 6F.03 CC,3.0,6.4,Iowa,124.40605368594976,100000
8426769ffffffff,41.919511220113726,-92.34301434953396,1.1107768215310758,0.4809991040767542,0.9222991040767544,0.4036644712215879,0.844964471221588,0.0562999999999999,0.9656224883278052,0.1462589708649704,0.8397446907599657,2× GE 6F.03 CC,3.0,6.4,Iowa,123.92103915206064,100000
842676bffffffff,41.56499913641776,-92.0789152673495,1.1133431379410226,0.419623244422722,0.860923244422722,0.3578702508713011,0.7991702508713012,0.0562999999999999,0.9635277614517772,0.1460398237448116,0.8379270213851842,2× GE 6F.03 CC,3.0,6.4,Iowa,124.20734382654533,100000
842676dffffffff,41.946066385424295,-92.89945725921038,1.117254331331819,0.3996185050731547,0.8409185050731547,0.3350043570972533,0.7763043570972533,0.0562999999999999,0.9603538028635048,0.1457076983905905,0.8351727934186045,2× GE 6F.03 CC,3.0,6.4,Iowa,124.64368633920608,100000
8426801ffffffff,40.56017374597239,-107.0150141622026,1.0979265021203397,0.3166897897350054,0.7579897897350054,0.2574942233625572,0.6987942233625573,0.0775,1.0741371100380286,0.1579235997945619,0.8595259950683054,2× GE 6F.03 CC,3.0,7.7,Colorado,122.48742539280038,100000
8426803ffffffff,40.22881455044339,-106.67569674664333,1.0979183498451497,0.2933513482691712,0.7346513482691712,0.240844097339429,0.682144097339429,0.0775,1.0741445044659974,0.1579243203514275,0.8595319251708544,2× GE 6F.03 CC,3.0,7.7,Colorado,122.48651590459951,100000
8426805ffffffff,40.51026057988916,-107.57521910823472,1.0979547639054468,0.2495757312461003,0.6908757312461004,0.2055428937361488,0.6468428937361488,0.0775,1.0741114763592703,0.1579211032701685,0.8595054390238134,2× GE 6F.03 CC,3.0,7.7,Colorado,122.49057834820142,100000
8426807ffffffff,40.18033811726947,-107.2341490934035,1.0979179518087376,0.268754119009444,0.710054119009444,0.2206659959889381,0.6619659959889381,0.0775,1.0741448655031842,0.1579243554688421,0.8595322146473248,2× GE 6F.03 CC,3.0,7.7,Colorado,122.4864714986623,100000
8426809ffffffff,40.93810473316672,-106.79425303196354,1.0979182002072336,0.3477513539650124,0.7890513539650125,0.2885537239654457,0.7298537239654457,0.0775,1.0741446401943844,0.1579243332228859,0.8595320336661032,2× GE 6F.03 CC,3.0,7.7,Colorado,122.48649921061951,100000
842680bffffffff,40.60734110887325,-106.45443657970122,1.0979186465688415,0.2497172646790915,0.6910172646790915,0.2062000571733221,0.6475000571733222,0.0775,1.0741442353242412,0.1579242937776055,0.8595317089804342,2× GE 6F.03 CC,3.0,7.7,Colorado,122.4865490078364,100000
842680dffffffff,40.88949596631378,-107.35662237312432,1.0979185989583005,0.2996207408991806,0.7409207408991807,0.2460379800618261,0.6873379800618262,0.0775,1.0741442785091369,0.157924298041484,0.8595317436690715,2× GE 6F.03 CC,3.0,7.7,Colorado,122.4865436962854,100000
8426811ffffffff,39.93982241604209,-105.78175892887285,1.0979182079788234,0.2471856802314195,0.6884856802314195,0.2019856934916338,0.6432856934916339,0.0775,1.0741446331451985,0.1579243325268817,0.8595320280037841,2× GE 6F.03 CC,3.0,7.7,Colorado,122.4865000776375,100000
8426813ffffffff,39.60315535554967,-105.4488961668111,1.0979187599221965,0.2559106154199802,0.6972106154199802,0.2103739190247385,0.6516739190247386,0.0775,1.0741441325076797,0.157924284155709,0.8595316269218899,2× GE 6F.03 CC,3.0,7.7,Colorado,122.48656165382005,100000
8426815ffffffff,39.895461470153656,-106.3386707228772,1.0979179687090366,0.2975117700628248,0.7388117700628248,0.2464998304486033,0.6877998304486034,0.0775,1.0741448501738369,0.1579243539552927,0.8595322023338953,2× GE 6F.03 CC,3.0,7.7,Colorado,122.4864733841019,100000
8426817ffffffff,39.56015846493704,-106.00393604506442,1.0979180333189482,0.2383287719092978,0.6796287719092978,0.194671804065462,0.635971804065462,0.0775,1.0741447915696831,0.1579243481689877,0.8595321552596069,2× GE 6F.03 CC,3.0,7.7,Colorado,122.48648059214516,100000
8426819ffffffff,40.3175860946435,-105.5579810542404,1.0979210795535537,0.256403645742579,0.6977036457425791,0.2087019573109225,0.6500019573109226,0.0775,1.0741420285029823,0.1579240790646069,0.8595299395107715,2× GE 6F.03 CC,3.0,7.7,Colorado,122.48682043769334,100000
842681bffffffff,39.98147458178552,-105.22471223523284,1.0981674892154003,0.2471523950308524,0.6884523950308525,0.20583172493697,0.6471317249369701,0.0775,1.07391857503966,0.1579023153184781,0.8593507476268404,2× GE 6F.03 CC,3.0,7.7,Colorado,122.5143105155931,100000
842681dffffffff,40.274565810231415,-106.11693870121567,1.097918285945642,0.267739642474704,0.7090396424747041,0.2205668030042314,0.6618668030042314,0.0775,1.074144562425749,0.1579243255443679,0.8595319711977811,2× GE 6F.03 CC,3.0,7.7,Colorado,122.48650877581068,100000
8426821ffffffff,40.07524140032382,-108.3497141635531,1.097937504549309,0.2701811075898765,0.7114811075898766,0.2199250422324422,0.6612250422324423,0.0775,1.0741271305847775,0.1579226277112894,0.8595179922291957,2× GE 6F.03 CC,3.0,7.7,Colorado,122.4886528512823,100000
8426823ffffffff,39.74618335540853,-108.00754694422848,1.0979190850212064,0.2701121273005627,0.7114121273005627,0.2194718046144071,0.6607718046144071,0.0775,1.074143837628459,0.1579242550406869,0.8595313900576306,2× GE 6F.03 CC,3.0,7.7,Colorado,122.48659792267834,100000
8426825ffffffff,40.018641159374575,-108.90661691124174,1.09800948054455,0.2363852226947375,0.6776852226947375,0.1931051177181246,0.6344051177181247,0.0775,1.0740618516541007,0.157916270270263,0.8594656442703167,2× GE 6F.03 CC,3.0,7.7,Colorado,122.49668267325136,100000
8426827ffffffff,39.69105306367046,-108.56287120711389,1.0979196067606716,0.2272361135569948,0.6685361135569948,0.1876726972443192,0.6289726972443193,0.0775,1.0741433643879896,0.1579242088448301,0.8595310104529075,2× GE 6F.03 CC,3.0,7.7,Colorado,122.48665612923742,100000
8426829ffffffff,40.4576100400681,-108.13494480749095,1.097922186284566,0.2928433182042266,0.7341433182042267,0.2404017671077243,0.6817017671077243,0.0775,1.0741410246538254,0.157923981008596,0.8595291342197908,2× GE 6F.03 CC,3.0,7.7,Colorado,122.48694390737192,100000
842682bffffffff,40.12914400633861,-107.7921899926816,1.0979190073943286,0.3076918682689593,0.7489918682689594,0.254298348230646,0.695598348230646,0.0775,1.074143908039464,0.1579242619927468,0.8595314466158739,2× GE 6F.03 CC,3.0,7.7,Colorado,122.4865892624298,100000
842682dffffffff,40.40223225518749,-108.69408519774774,1.0979276203032813,0.2599163753901525,0.7012163753901526,0.2145087667104168,0.6558087667104169,0.0775,1.0741360958115442,0.1579235012436228,0.859525181971329,2× GE 6F.03 CC,3.0,7.7,Colorado,122.48755014008482,100000
8426831ffffffff,39.46612455207757,-107.11338503909424,1.09791918345712,0.2954818208688091,0.7367818208688092,0.2446378271431304,0.6859378271431305,0.0775,1.074143748342754,0.1579242462250257,0.8595313183381235,2× GE 6F.03 CC,3.0,7.7,Colorado,122.48660890443496,100000
8426833ffffffff,39.13165794278898,-106.77733834235528,1.0979177180842024,0.2737192010502539,0.715019201050254,0.2352159855696686,0.6765159855696686,0.0775,1.074145077502124,0.1579243758709037,0.8595323844075469,2× GE 6F.03 CC,3.0,7.7,Colorado,122.48644542376884,100000
8426835ffffffff,39.4151005570105,-107.66758662409175,1.09791902773407,0.3132550613551654,0.7545550613551655,0.2625330826866757,0.7038330826866757,0.0775,1.0741438895904198,0.1579242601711727,0.8595314317965209,2× GE 6F.03 CC,3.0,7.7,Colorado,122.4865915315822,100000
8426837ffffffff,39.08203634523582,-107.32983562627126,1.097919158800822,0.2472022798248554,0.6885022798248555,0.204746805607416,0.646046805607416,0.0775,1.0741437707071002,0.1579242484331786,0.8595313363024756,2× GE 6F.03 CC,3.0,7.7,Colorado,122.4866061537167,100000
8426839ffffffff,39.84839664563655,-106.89534249325756,1.097919086012915,0.2934482433641605,0.7347482433641606,0.237366056400748,0.6786660564007481,0.0775,1.074143836728935,0.157924254951872,0.8595313893350803,2× GE 6F.03 CC,3.0,7.7,Colorado,122.48659803331589,100000
842683bffffffff,39.51447963583698,-106.55880030997564,1.0979180651754172,0.3344216439874005,0.7757216439874005,0.2725547173515633,0.7138547173515633,0.0775,1.0741447626744067,0.1579243453160009,0.8595321320492293,2× GE 6F.03 CC,3.0,7.7,Colorado,122.48648414613248,100000
842683dffffffff,39.798634522715176,-107.45166938781024,1.0979182596046528,0.2697948828200228,0.7110948828200228,0.2224985974416752,0.6637985974416752,0.0775,1.0741445863182228,0.1579243279034011,0.8595319903896151,2× GE 6F.03 CC,3.0,7.7,Colorado,122.4865058371441,100000
8426841ffffffff,41.64217934566911,-106.91450373458969,1.0979220394643383,0.2737659150978114,0.7150659150978114,0.2262057217992057,0.6675057217992058,0.0726,1.0691916628760152,0.1430874445213678,0.844692691555097,2× GE 6F.03 CC,3.0,5.92,Wyoming,122.48692752774024,100000
8426843ffffffff,41.31409533094894,-106.5718541613452,1.0979188579420955,0.2872160858138931,0.728516085813893,0.2288058181067031,0.6701058181067031,0.0726,1.0691945486497705,0.1430877210649452,0.8446950011930903,2× GE 6F.03 CC,3.0,5.92,Wyoming,122.48657258916504,100000
8426845ffffffff,41.59342701985911,-107.48084028063006,1.097919093587614,0.2745786450272244,0.7158786450272245,0.2262526359503145,0.6675526359503146,0.0726,1.0691943349088548,0.1430877003075111,0.844694829850233,2× GE 6F.03 CC,3.0,5.92,Wyoming,122.48659887836818,100000
8426847ffffffff,41.26681397562331,-107.13638787964562,1.097918431651223,0.2679861785461778,0.7092861785461779,0.2206169706273684,0.6619169706273685,0.0726,1.069194935314694,0.143087758086142,0.8446953106286769,2× GE 6F.03 CC,3.0,5.92,Wyoming,122.48652503108956,100000
8426849ffffffff,42.01555774904282,-106.69095806384,1.0979192782148184,0.2481335465692574,0.6894335465692574,0.205939878272038,0.647239878272038,0.0726,1.0691941674438723,0.1430876845738998,0.8446946961336647,2× GE 6F.03 CC,3.0,5.92,Wyoming,122.48661947584068,100000
842684bffffffff,41.68811072668335,-106.34780603454352,1.097920381777406,0.2861518918735238,0.7274518918735238,0.2367136694747541,0.6780136694747542,0.0726,1.069193166465316,0.1430875884234088,0.8446938947706083,2× GE 6F.03 CC,3.0,5.92,Wyoming,122.48674259204184,100000
842684dffffffff,41.968150704107096,-107.25949910417631,1.0979211221117615,0.2624984674938685,0.7037984674938687,0.2114813707132719,0.6527813707132719,0.0726,1.0691924949514586,0.1430875242688556,0.8446933575189971,2× GE 6F.03 CC,3.0,5.92,Wyoming,122.4868251855934,100000
8426851ffffffff,41.026996105080855,-105.66862400463332,1.0979190019636536,0.2475773270821101,0.6888773270821102,0.206407724548303,0.647707724548303,0.0726,1.069194418015832,0.1430877083784393,0.8446948964719501,2× GE 6F.03 CC,3.0,5.92,Wyoming,122.4865886565701,100000
8426853ffffffff,40.693413250401086,-105.33259196001508,1.0979602173886935,0.2443,0.6895,0.2025,0.6476,0.0775,1.0741065301556072,0.1579206217894014,0.8595014728280624,2× GE 6F.03 CC,3.0,7.7,Colorado,122.49118675242612,100000
8426855ffffffff,40.98394009048924,-106.23155079995972,1.097918462077183,0.2485140048020595,0.6898140048020596,0.2073812391179287,0.6486812391179287,0.0775,1.07414440266647,0.1579243103002094,0.8595318433995125,2× GE 6F.03 CC,3.0,7.7,Colorado,122.4865284254857,100000
8426857ffffffff,40.65175594669783,-105.89359339817102,1.0979180628004874,0.2446332528638952,0.6859332528638953,0.2024657320170365,0.6437657320170366,0.0775,1.074144764828577,0.1579243455286937,0.8595321337795849,2× GE 6F.03 CC,3.0,7.7,Colorado,122.48648388117938,100000
8426859ffffffff,41.40025145337122,-105.4420197540398,1.0979191330352522,0.2463205793120596,0.6876205793120597,0.2039007774222812,0.6452007774222812,0.0726,1.0691942991281098,0.1430876968326666,0.8446948011670251,2× GE 6F.03 CC,3.0,5.92,Wyoming,122.48660327924532,100000
842685bffffffff,41.06726857514963,-105.10558123333328,1.097988651095683,0.2489887742751844,0.6902887742751845,0.2071810849106011,0.6484810849106011,0.0726,1.0691312471805947,0.1430816582873879,0.8446443410650857,2× GE 6F.03 CC,3.0,5.92,Wyoming,122.49435888786216,100000
842685dffffffff,41.35857620017867,-106.00702824668984,1.0979192776328228,0.2508247884265789,0.692124788426579,0.2094155881759273,0.6507155881759273,0.0726,1.0691941679717676,0.1430876846251663,0.8446946965568459,2× GE 6F.03 CC,3.0,5.92,Wyoming,122.4866194109118,100000
8426861ffffffff,41.163879054176206,-108.26414208128377,1.0979212841200434,0.2883326096048801,0.7296326096048802,0.2284125101704021,0.6697125101704022,0.0775,1.0741418429528669,0.1579240607442357,0.8595297904660487,2× GE 6F.03 CC,3.0,7.7,Colorado,122.48684325964236,100000
8426863ffffffff,40.83812145056852,-107.91855088051705,1.097929899785207,0.276030017681999,0.717330017681999,0.2254070242843164,0.6667070242843165,0.0775,1.0741340282573917,0.1579232997513003,0.8595235238392422,2× GE 6F.03 CC,3.0,7.7,Colorado,122.48780444478714,100000
8426865ffffffff,41.10824445541746,-108.82714553323744,1.0979191880943426,0.2483469856429077,0.6896469856429077,0.2037033302396731,0.6450033302396732,0.0726,1.0691942491870947,0.1430876919826483,0.8446947611324057,2× GE 6F.03 CC,3.0,5.92,Wyoming,122.4866094217751,100000
8426867ffffffff,40.78399056697319,-108.47993111947068,1.0979234276531489,0.2896815636058648,0.7309815636058649,0.2376460629946452,0.6789460629946452,0.0775,1.0741398986854325,0.1579238714248133,0.8595282313652093,2× GE 6F.03 CC,3.0,7.7,Colorado,122.4870823975544,100000
8426869ffffffff,41.541861587973735,-108.04670548055006,1.0979211103188349,0.2480460976743201,0.6893460976743201,0.2051586782125231,0.6464586782125231,0.0726,1.0691925056481233,0.1430875253076616,0.8446933660938512,2× GE 6F.03 CC,3.0,5.92,Wyoming,122.48682386994504,100000
842686bffffffff,41.2167390108321,-107.70052012346304,1.097919376145843,0.3076318719553171,0.7489318719553172,0.2445006300830579,0.685800630083058,0.0775,1.0741435735656504,0.1579242294980741,0.8595311784766559,2× GE 6F.03 CC,3.0,7.7,Colorado,122.48663040127062,100000
842686dffffffff,41.487492642141646,-108.61198969323448,1.0979189739515758,0.2582824935758505,0.6995824935758506,0.2126908564795705,0.6539908564795706,0.0726,1.0691944434240253,0.1430877108459543,0.8446949168401261,2× GE 6F.03 CC,3.0,5.92,Wyoming,122.48658553147268,100000
8426881ffffffff,38.20035558844008,-104.68788836278443,1.0995683449598177,0.2383322318051147,0.6796322318051147,0.1999602477631712,0.6412602477631713,0.0775,1.0726501299615667,0.1577787644287584,0.858333547815418,2× GE 6F.03 CC,3.0,7.7,Colorado,122.67059348457968,100000
8426883ffffffff,37.85599122269888,-104.3645884541224,1.0996367034722412,0.2236522773428761,0.6649522773428762,0.1862872133084666,0.6275872133084666,0.0775,1.0725883154829026,0.1577727432847708,0.8582839769402218,2× GE 6F.03 CC,3.0,7.7,Colorado,122.67821973112191,100000
8426885ffffffff,38.15995550369252,-105.23527379938936,1.097918906842271,0.2285397613735976,0.6698397613735977,0.1917761132484952,0.6330761132484952,0.0775,1.0741439992446342,0.1579242709979271,0.8595315198772079,2× GE 6F.03 CC,3.0,7.7,Colorado,122.48657804459089,100000
8426887ffffffff,37.81684241348232,-104.91004697787324,1.0979283937583086,0.2194323490184615,0.6607323490184616,0.1734919406570444,0.6147919406570445,0.0775,1.0741353942651406,0.1579234330355613,0.8595246195075856,2× GE 6F.03 CC,3.0,7.7,Colorado,122.48763642866132,100000
8426889ffffffff,38.58206875734138,-104.46418993231713,1.099419765185334,0.2176625203689711,0.6589625203689712,0.180845847790182,0.622145847790182,0.0775,1.0727845125460134,0.1577918542124022,0.8584413132407278,2× GE 6F.03 CC,3.0,7.7,Colorado,122.65401755348884,100000
842688bffffffff,38.238167543179664,-104.14057230766564,1.1010425848344294,0.2312408418068184,0.6725408418068184,0.1892612550582773,0.6305612550582773,0.0775,1.0713187228513092,0.1576490663204475,0.8572658425761895,2× GE 6F.03 CC,3.0,7.7,Colorado,122.83506337059104,100000
842688dffffffff,38.54300208079381,-105.0134703571196,1.0983085943757769,0.2586625568743483,0.6999625568743484,0.2172734410211933,0.6585734410211934,0.0775,1.0737906607699896,0.1578898563502246,0.859248170094421,2× GE 6F.03 CC,3.0,7.7,Colorado,122.5300525600476,100000
8426891ffffffff,37.54534544661585,-103.50024074094031,1.1008463065165943,0.2370932986619388,0.6783932986619389,0.1969510757385947,0.6382510757385947,0.0775,1.0714957788252284,0.1576663149610079,0.8574078312491775,2× GE 6F.03 CC,3.0,7.7,Colorado,122.81316607075756,100000
8426893ffffffff,37.19652330949784,-103.18351730221887,1.1011740906979968,0.2464421467179537,0.6877421467179538,0.2069966421734039,0.648296642173404,0.0775,1.071200131209922,0.1576375133436446,0.8571707390426628,2× GE 6F.03 CC,3.0,7.7,Colorado,122.84973449349526,100000
